25.0,26.0,27.0
0.0,0.0,0.0
1.5153528824700189,0.9860244892651276,0.1890065406159987
2.9676636630463022,3.695495870681209,0.7188759447799866
4.356786639170463,7.700377517352454,1.5347938015685372
5.682963363786549,12.5330913938762,2.5838486489133605
6.946770170903614,17.726378778902006,3.8157660985641564
8.149070671022542,22.847880882210365,5.1834970566432474
9.290972837743336,27.52757330645555,6.643668329183384
10.373790330064491,31.476963892836537,8.156905370932645
11.399007717093438,34.499717602382184,9.6880380292269
12.368249293106985,36.494051674519405,11.20620088201355
13.283251191140083,37.447808843480885,12.684840201905658
14.1458365225513,37.42753922177666,14.10163972986731
14.957893288329894,36.56318993520247,15.438377347019689
15.72135482529115,35.03011617696003,16.680724425433596
16.43818256677608,33.030099842895766,17.817999152389177
17.110350913052528,30.772913090994336,18.84288449006592
17.73983402133411,28.459721060825807,19.751120685021768
18.328594339218952,26.26931104016523,20.54118140822453
18.878572718430586,24.347795739348083,21.21394171367034
19.391679958049426,22.802095503876078,21.772345076181136
19.869789637984354,21.69718408764424,22.221075828659817
20.314732114282158,21.056805766402135,22.566242385101674
20.72828955803755,20.867152888453184,22.81507572456638
21.112191929180103,21.08284097138503,22.975646737050862
21.46811378530657,21.63443562675546,23.056605206189086
21.79767183402806,22.43676894607286,23.06694243495564
22.102423145041055,23.397325017778456,23.015778815826515
22.383863945338305,24.42406411266547,22.91217701082954
22.64342892767798,25.432179807744188,22.764980842379778
22.882491008655602,26.349429075966906,22.582679503825183
23.102361478498544,27.119828578646025,22.373296278815037
23.30429049005404,27.70565872369026,22.14430060924783
23.48946783939305,28.087850149273947,21.902542069870204
23.659023995027795,28.264937305476618,21.654204589903635
23.81403133696351,28.250845628134638,21.404779103986122
23.955505570696502,28.071830084429376,21.15905271131478
24.084407284852404,27.762903845330555,20.921112367875278
24.201643624450238,27.364088948626858,20.694361126536553
24.308070054798492,26.916790243369448,20.48154496797368
24.404492193797765,26.460545040395143,20.284788326284662
24.491667692956714,26.030339767382422,20.105636501339042
24.5703081497414,25.65461768666592,19.945103260100453
24.641081035987458,25.35403416838514,19.80372205644463
24.704611629024757,25.1409531698344,19.681599438727268
24.76148493390882,25.01962448758135,19.578469362298932
24.812247586735676,24.98693887470369,19.49374727648028
24.857409730448573,25.03362886756763,19.42658300878732
24.89744685583842,25.145767567982215,19.37591162045333
24.932801601604766,25.306415033186063,19.34050155398189
24.963885508391453,25.49727081511907,19.318999533455198
24.991080722649812,25.70020938896456,19.30997180989128
25.01474164702138,25.89860014289914,19.311941465753364
25.035196534679944,26.078342531023935,19.32342160378368
25.052749025736464,26.228577248698183,19.34294434501131
25.067679624398444,26.34206345694783,19.36908564871562
25.080247116092348,26.41523814275119,19.400486043224948
25.090689924212345,26.447995133584744,19.43586742083894
25.099227406554103,26.443237109983507,19.47404610322395
25.106061091836455,26.40626374570425,19.5139424258532
25.11137585700922,26.344062922705454,19.554587122090062
25.11534104629845,26.26457032172752,19.59512481009229
25.11811153315431,26.17595642131387,19.634814899672307
25.11982872644553,26.085990122537563,19.673030242461444
25.120621522392145,26.001516048626033,19.70925384809959
25.12060720384729,25.92806925995776,19.74307398261961
25.11989228863335,25.86963781209938,19.774177953621773
25.118573328709388,25.82857125464558,19.802344871114634
25.116737661998982,25.80562260561701,19.827437653875034
25.114464118742124,25.800103089755638,19.849394529640627
25.1118236842538,25.810123304781428,19.868220254126637
25.108880119977776,25.83289154850184,19.883977249423605
25.105690544717717,25.86503966364878,19.8967768373863
25.10230597791171,25.902948627369113,19.906770718697693
25.09877184679122,25.943049793658766,19.914142823847357
25.095128459232964,25.982082678068355,19.9191016386925
25.09141144407378,26.017295914249313,19.92187308489538
25.087652160614404,26.04658398589926,19.922694014612297
25.08387807899001,26.068558071921753,19.92180635954379
25.080113133033976,26.082554443857347,19.919451956983995
25.076378047206788,26.08858802835719,19.915868059918015
25.072690639105932,26.0872618067077,19.911283524551344
25.069066099014965,26.079644588460322,19.905915656916125
25.06551724789134,26.0671303863564,19.89996769034914
25.062054775133568,26.051292238763118,19.893626857610755
25.058687457409402,26.033742043227527,19.887063015121306
25.05542235976791,26.01600599445079,19.880427772119994
25.052265020200238,25.99942279866364,19.873854074374634
25.04921961875683,25.985069202937606,19.86745619025081
25.04628913227241,25.97371475549875,19.861330046340434
25.04347547569567,25.96580529449298,19.855553860304806
25.040779630966707,25.961472600215544,19.850189019956513
25.038201764333788,25.96056604541465,19.84528115974252
25.03574133295052,25.962700997566817,19.840861388555922
25.033397181546214,25.967318177546698,19.836947626062063
25.03116762991544,25.973748131536723,19.833546008350442
25.029050551927767,25.981275364681583,19.830652327601037
25.02704344671582,25.98919742894705,19.82825347447678
25.025143502658402,25.99687525230818,19.826328856029402
25.023347654736238,26.00377213500598,19.824851765950044
